2.00000	1.00	0.501570563880	0.511276452001
2.00500	1.00	0.623233080129	0.531726633659
2.01000	1.00	0.737484827328	0.550049849360
2.01500	1.00	0.839888877748	0.566375871039
2.02000	1.00	0.927121028944	0.581129660979
2.02500	1.00	0.997154913135	0.594955808278
2.03000	1.00	1.049317275160	0.608616023311
2.03500	1.00	1.084217363931	0.622873888184
2.04000	1.00	1.103566710026	0.638382103392
2.04500	1.00	1.109915320029	0.655586566247
2.05000	1.00	1.106336666454	0.674658973884
2.05500	1.00	1.096096379998	0.695465673966
2.06000	1.00	1.082338288428	0.717575740300
2.06500	1.00	1.067816825535	0.740306343683
2.07000	1.00	1.054697609377	0.762799022343
2.07500	1.00	1.044439132148	0.784116947529
2.08000	1.00	1.037759078265	0.803351102480
2.08500	1.00	1.034679828154	0.819722642928
2.09000	1.00	1.034640111101	0.832669588733
2.09500	1.00	1.036654218541	0.841908232752
2.10000	1.00	1.039497081741	0.847462918459
2.10500	1.00	1.041892963695	0.849661702961
2.11000	1.00	1.042687343106	0.849099410646
2.11500	1.00	1.040985370683	0.846573229184
2.12000	1.00	1.036245473711	0.842998902078
2.12500	1.00	1.028322597715	0.839317434789
2.13000	1.00	1.017461512142	0.836402892862
2.13500	1.00	1.004245938206	0.834981313293
2.14000	1.00	0.989513470341	0.835569095926
2.14500	1.00	0.974249011870	0.838436728270
2.15000	1.00	0.959470571021	0.843600646501
2.15500	1.00	0.946120792579	0.850842812687
2.16000	1.00	0.934975728194	0.859754558321
2.16500	1.00	0.926579401201	0.869798731848
2.17000	1.00	0.921209111933	0.880382444090
2.17500	1.00	0.918872603482	0.890931884023
2.18000	1.00	0.919334596077	0.900960823631
2.18500	1.00	0.922167171120	0.910125482407
2.19000	1.00	0.926816319559	0.918260222620
2.19500	1.00	0.932675824596	0.925390866125
2.20000	1.00	0.939159564238	0.931724988871
2.20500	1.00	0.945764217184	0.937621074265
2.21000	1.00	0.952116060050	0.943540624073
2.21500	1.00	0.957997807583	0.949989014223
2.22000	1.00	0.963353982983	0.957451888316
2.22500	1.00	0.968275819318	0.966334128825
2.23000	1.00	0.972968916797	0.976907942725
2.23500	1.00	0.977708596769	0.989275430472
2.24000	1.00	0.982788954347	1.003349325083
2.24500	1.00	0.988471949506	1.018853587771
2.25000	1.00	0.994942504675	1.035343447445
2.25500	1.00	1.002274581556	1.052242492339
2.26000	1.00	1.010411736963	1.068892759187
2.26500	1.00	1.019163892293	1.084612573635
2.27000	1.00	1.028220197251	1.098756274832
2.27500	1.00	1.037176124971	1.110769945480
2.28000	1.00	1.045571477875	1.120237841290
2.28500	1.00	1.052934946259	1.126915289326
2.29000	1.00	1.058830328386	1.130745275750
2.29500	1.00	1.062899519007	1.131857611497
2.30000	1.00	1.064897874807	1.130551277336
2.30500	1.00	1.064718493189	1.127262139070
2.31000	1.00	1.062403179772	1.122519540618
2.31500	1.00	1.058139290418	1.116896212303
2.32000	1.00	1.052243066445	1.110956401042
2.32500	1.00	1.045131394156	1.105207113355
2.33000	1.00	1.037284988572	1.100056883541
2.33500	1.00	1.029206733189	1.095785603294
2.34000	1.00	1.021379247471	1.092527775475
2.34500	1.00	1.014225686832	1.090270206828
2.35000	1.00	1.008077331178	1.088863766254
2.35500	1.00	1.003150748014	1.088047537979
2.36000	1.00	0.999536312275	1.087482609661
2.36500	1.00	0.997198732886	1.086791946050
2.37000	1.00	0.995989087825	1.085602369475
2.37500	1.00	0.995666813288	1.083584623221
2.38000	1.00	0.995929222902	1.080487820630
2.38500	1.00	0.996445522265	1.076165235817
2.39000	1.00	0.996891977743	1.070589297899
2.39500	1.00	0.996984911531	1.063854716813
2.40000	1.00	0.996508512948	1.056169791875
2.40500	1.00	0.995335037151	1.047837030714
2.41000	1.00	0.993435743398	1.039225141277
2.41500	1.00	0.990881827253	1.030735175394
2.42000	1.00	0.987835538777	1.022764044011
2.42500	1.00	0.984532566711	1.015668763526
2.43000	1.00	0.981257529828	1.009734629291
2.43500	1.00	0.978314988700	1.005150072902
2.44000	1.00	0.975998730618	1.001990293410
2.44500	1.00	0.974562166473	1.000210926397
2.45000	1.00	0.974192512592	0.999652106592
2.45500	1.00	0.974991036319	1.000052371278
2.46000	1.00	0.976961063579	1.001071021148
2.46500	1.00	0.980004735905	1.002316870704
2.47000	1.00	0.983928728492	1.003380834530
2.47500	1.00	0.988458367679	1.003869542401
2.48000	1.00	0.993258880806	1.003437167761
2.48500	1.00	0.997961930524	1.001812881999
2.49000	1.00	1.002195173568	0.998821783093
2.49500	1.00	1.005612369496	0.994397747350
2.50000	1.00	1.007921559243	0.988587361042
2.50500	1.00	1.008909030606	0.981544842224
2.51000	1.00	1.008457165491	0.973518598127
2.51500	1.00	1.006554786210	0.964830720838
2.52000	1.00	1.003299238739	0.955851252820
2.52500	1.00	0.998890117570	0.946969416160
2.53000	1.00	0.993615195240	0.938564172376
2.53500	1.00	0.987829718456	0.930976456488
2.54000	1.00	0.981930726831	0.924485219238
2.54500	1.00	0.976328404440	0.919289038901
2.55000	1.00	0.971416665418	0.915494564918
2.55500	1.00	0.967545192900	0.913112474248
2.56000	1.00	0.964994999409	0.912061006978
2.56500	1.00	0.963959272815	0.912176550194
2.57000	1.00	0.964530842632	0.913230204567
2.57500	1.00	0.966697082500	0.914948836196
2.58000	1.00	0.970342497624	0.917038816601
2.58500	1.00	0.975258674078	0.919210504699
2.59000	1.00	0.981160732595	0.921201531924
2.59500	1.00	0.987708970894	0.922797108811
2.60000	1.00	0.994534026939	0.923845860570
